Date,Symbol,TradeType,EntryTime,EntryPrice,ExitTime,ExitPrice,PnL,ExitReason
09-02-2024,EICHERMOT,Sell,10:00:00,3772.3,10:05:00,3796.95,-24.65,Stop Loss Hit
12-02-2024,EICHERMOT,Sell,10:05:00,3822.6,10:45:00,3835.55,-12.95,Stop Loss Hit
12-02-2024,EICHERMOT,Buy,12:20:00,3871.95,14:05:00,3891.9,19.95,Target Hit
13-02-2024,EICHERMOT,Sell,09:20:00,3877.2,09:25:00,3844.85,32.35,Target Hit
14-02-2024,EICHERMOT,Buy,10:05:00,3922.9,10:20:00,3893.6,-29.3,Stop Loss Hit
15-02-2024,EICHERMOT,Buy,10:00:00,3923.85,10:25:00,3903.35,-20.5,Stop Loss Hit
16-02-2024,EICHERMOT,Buy,09:20:00,3952.05,09:55:00,3977.4,25.35,Target Hit
19-02-2024,EICHERMOT,Sell,09:20:00,3933.95,09:45:00,3909.6,24.35,Target Hit
20-02-2024,EICHERMOT,Sell,09:30:00,3812.2,09:35:00,3823.9,-11.7,Stop Loss Hit
21-02-2024,EICHERMOT,Buy,09:35:00,3876,14:00:00,3856.85,-19.15,Stop Loss Hit
21-02-2024,EICHERMOT,Sell,14:35:00,3825.35,15:05:00,3840.75,-15.4,Stop Loss Hit
22-02-2024,EICHERMOT,Buy,09:20:00,3925.25,09:25:00,3913.65,-11.6,Stop Loss Hit
23-02-2024,EICHERMOT,Sell,09:25:00,3942.75,09:40:00,3953.5,-10.75,Stop Loss Hit
26-02-2024,EICHERMOT,Buy,10:45:00,3927.25,11:00:00,3949.8,22.55,Target Hit
27-02-2024,EICHERMOT,Buy,09:20:00,3988.35,10:10:00,3976.25,-12.1,Stop Loss Hit
28-02-2024,EICHERMOT,Sell,09:20:00,3991.5,09:55:00,3962.45,29.05,Target Hit
29-02-2024,EICHERMOT,Buy,09:25:00,3888,09:40:00,3868.15,-19.85,Stop Loss Hit
29-02-2024,EICHERMOT,Sell,10:10:00,3836.6,10:45:00,3817.05,19.55,Target Hit
01-03-2024,EICHERMOT,Sell,09:45:00,3784.2,09:50:00,3797.15,-12.95,Stop Loss Hit
01-03-2024,EICHERMOT,Buy,10:25:00,3831.3,10:55:00,3855.05,23.75,Target Hit
02-03-2024,EICHERMOT,Sell,09:20:00,3839,09:25:00,3850,-11,Stop Loss Hit
04-03-2024,EICHERMOT,Sell,09:20:00,3809.75,10:05:00,3788.8,20.95,Target Hit
05-03-2024,EICHERMOT,Buy,09:20:00,3791.25,09:25:00,3777.9,-13.35,Stop Loss Hit
05-03-2024,EICHERMOT,Sell,10:20:00,3748.65,10:35:00,3768,-19.35,Stop Loss Hit
06-03-2024,EICHERMOT,Sell,10:00:00,3758.15,10:05:00,3771.35,-13.2,Stop Loss Hit
07-03-2024,EICHERMOT,Sell,10:05:00,3779.15,12:55:00,3797.1,-17.95,Stop Loss Hit
11-03-2024,EICHERMOT,Sell,09:45:00,3783.8,11:30:00,3800.65,-16.85,Stop Loss Hit
11-03-2024,EICHERMOT,Buy,11:40:00,3809.6,12:10:00,3798.35,-11.25,Stop Loss Hit
12-03-2024,EICHERMOT,Buy,09:45:00,3805.2,10:20:00,3825,19.8,Target Hit
13-03-2024,EICHERMOT,Sell,09:55:00,3797.45,10:10:00,3811.4,-13.95,Stop Loss Hit
14-03-2024,EICHERMOT,Buy,09:20:00,3735.55,09:45:00,3721.2,-14.35,Stop Loss Hit
15-03-2024,EICHERMOT,Sell,10:20:00,3735.3,11:05:00,3715.75,19.55,Target Hit
18-03-2024,EICHERMOT,Sell,09:20:00,3697.95,09:25:00,3720,-22.05,Stop Loss Hit
19-03-2024,EICHERMOT,Buy,10:30:00,3701.05,15:00:00,3721.35,20.3,Target Hit
22-03-2024,EICHERMOT,Sell,09:25:00,3907,09:50:00,3887,20,Target Hit
22-03-2024,EICHERMOT,Buy,11:30:00,3952,11:50:00,3973.55,21.55,Target Hit
26-03-2024,EICHERMOT,Sell,10:00:00,3975.95,10:25:00,3954.95,21,Target Hit
27-03-2024,EICHERMOT,Buy,09:30:00,3943,09:55:00,3970,27,Target Hit
27-03-2024,EICHERMOT,Sell,15:00:00,3914.85,15:15:00,3907.9,6.95,Time Exit
28-03-2024,EICHERMOT,Sell,09:20:00,3898.35,09:30:00,3925.9,-27.55,Stop Loss Hit
28-03-2024,EICHERMOT,Buy,09:45:00,3965.9,09:55:00,3950,-15.9,Stop Loss Hit
01-04-2024,EICHERMOT,Sell,09:20:00,4038.2,09:30:00,4052.9,-14.7,Stop Loss Hit
01-01-2024,EXIDEIND,Buy,09:25:00,321.4,09:40:00,319.95,-1.45,Stop Loss Hit
02-01-2024,EXIDEIND,Buy,09:25:00,323.95,09:55:00,320.95,-3,Stop Loss Hit
02-01-2024,EXIDEIND,Sell,10:05:00,320.85,10:25:00,316.65,4.2,Target Hit
03-01-2024,EXIDEIND,Sell,09:35:00,318.9,10:10:00,320.15,-1.25,Stop Loss Hit
03-01-2024,EXIDEIND,Buy,13:15:00,323.5,13:30:00,322.3,-1.2,Stop Loss Hit
04-01-2024,EXIDEIND,Sell,09:30:00,325.35,09:35:00,326.25,-0.9,Stop Loss Hit
05-01-2024,EXIDEIND,Sell,10:45:00,323.2,12:00:00,325.25,-2.05,Stop Loss Hit
05-01-2024,EXIDEIND,Buy,14:55:00,329.85,15:15:00,329,-0.85,Stop Loss Hit
08-01-2024,EXIDEIND,Sell,09:30:00,326.45,10:10:00,327.5,-1.05,Stop Loss Hit
09-01-2024,EXIDEIND,Buy,11:30:00,328.55,11:40:00,327.6,-0.95,Stop Loss Hit
10-01-2024,EXIDEIND,Sell,09:20:00,325.1,13:10:00,326,-0.9,Stop Loss Hit
10-01-2024,EXIDEIND,Buy,14:45:00,328.4,15:15:00,327.85,-0.55,Time Exit
11-01-2024,EXIDEIND,Buy,09:30:00,331,09:40:00,329.65,-1.35,Stop Loss Hit
12-01-2024,EXIDEIND,Sell,09:25:00,337.05,10:15:00,335.1,1.95,Target Hit
15-01-2024,EXIDEIND,Sell,09:40:00,334.7,09:50:00,333,1.7,Target Hit
16-01-2024,EXIDEIND,Buy,09:35:00,327.85,10:45:00,329.7,1.85,Target Hit
16-01-2024,EXIDEIND,Sell,13:00:00,324.6,13:45:00,326.1,-1.5,Stop Loss Hit
17-01-2024,EXIDEIND,Buy,09:25:00,323.05,09:55:00,320.5,-2.55,Stop Loss Hit
18-01-2024,EXIDEIND,Sell,09:25:00,316.3,09:35:00,313.6,2.7,Target Hit
18-01-2024,EXIDEIND,Buy,13:45:00,321.35,13:55:00,320.4,-0.95,Stop Loss Hit
19-01-2024,EXIDEIND,Buy,10:40:00,324.1,11:15:00,323.15,-0.95,Stop Loss Hit
20-01-2024,EXIDEIND,Sell,09:25:00,327.4,09:45:00,325.15,2.25,Target Hit
23-01-2024,EXIDEIND,Sell,09:20:00,323.25,09:55:00,321.45,1.8,Target Hit
24-01-2024,EXIDEIND,Buy,09:20:00,317.6,10:15:00,316.65,-0.95,Stop Loss Hit
24-01-2024,EXIDEIND,Sell,12:00:00,313,12:45:00,313.95,-0.95,Stop Loss Hit
25-01-2024,EXIDEIND,Sell,09:30:00,313.4,10:00:00,314.4,-1,Stop Loss Hit
29-01-2024,EXIDEIND,Buy,11:05:00,314.95,12:30:00,316.55,1.6,Target Hit
30-01-2024,EXIDEIND,Sell,09:25:00,316.55,10:15:00,317.65,-1.1,Stop Loss Hit
30-01-2024,EXIDEIND,Buy,12:55:00,319.75,14:00:00,321.45,1.7,Target Hit
31-01-2024,EXIDEIND,Buy,09:20:00,323.55,09:35:00,326.05,2.5,Target Hit
01-02-2024,EXIDEIND,Sell,09:20:00,333.3,10:40:00,331.45,1.85,Target Hit
02-02-2024,EXIDEIND,Buy,09:25:00,340.2,09:30:00,338.8,-1.4,Stop Loss Hit
05-02-2024,EXIDEIND,Buy,10:55:00,348.15,11:45:00,349.95,1.8,Target Hit
06-02-2024,EXIDEIND,Buy,09:40:00,351.8,10:05:00,349.7,-2.1,Stop Loss Hit
06-02-2024,EXIDEIND,Sell,10:25:00,348.05,11:10:00,349.15,-1.1,Stop Loss Hit
07-02-2024,EXIDEIND,Sell,09:40:00,348.2,09:50:00,349.45,-1.25,Stop Loss Hit
08-02-2024,EXIDEIND,Buy,09:35:00,349.15,10:05:00,348,-1.15,Stop Loss Hit
08-02-2024,EXIDEIND,Sell,10:40:00,347.3,11:00:00,345.25,2.05,Target Hit
09-02-2024,EXIDEIND,Sell,09:35:00,342.35,09:45:00,340.5,1.85,Target Hit
12-02-2024,EXIDEIND,Sell,09:40:00,336.05,10:05:00,332.9,3.15,Target Hit
13-02-2024,EXIDEIND,Sell,09:25:00,321.9,09:30:00,324.55,-2.65,Stop Loss Hit
13-02-2024,EXIDEIND,Buy,10:10:00,328.2,11:25:00,327.2,-1,Stop Loss Hit
14-02-2024,EXIDEIND,Buy,09:35:00,329.05,10:05:00,331.75,2.7,Target Hit
15-02-2024,EXIDEIND,Sell,09:25:00,337.7,09:40:00,335.75,1.95,Target Hit
16-02-2024,EXIDEIND,Buy,12:50:00,338.05,15:00:00,337,-1.05,Stop Loss Hit
19-02-2024,EXIDEIND,Sell,13:25:00,338.1,15:10:00,336.25,1.85,Target Hit
20-02-2024,EXIDEIND,Sell,09:20:00,334.75,09:30:00,332.45,2.3,Target Hit
21-02-2024,EXIDEIND,Buy,09:45:00,333,10:20:00,332.15,-0.85,Stop Loss Hit
21-02-2024,EXIDEIND,Sell,13:45:00,328.95,14:20:00,326.85,2.1,Target Hit
22-02-2024,EXIDEIND,Sell,09:25:00,324.75,09:35:00,325.9,-1.15,Stop Loss Hit
22-02-2024,EXIDEIND,Buy,11:30:00,328.85,11:45:00,330.8,1.95,Target Hit
23-02-2024,EXIDEIND,Sell,09:25:00,332.75,10:20:00,330.95,1.8,Target Hit
26-02-2024,EXIDEIND,Buy,11:25:00,331.45,11:45:00,330.55,-0.9,Stop Loss Hit
26-02-2024,EXIDEIND,Sell,15:00:00,328.55,15:15:00,327.95,0.6,Time Exit
27-02-2024,EXIDEIND,Sell,11:35:00,327.3,12:25:00,328.4,-1.1,Stop Loss Hit
28-02-2024,EXIDEIND,Sell,09:40:00,326.1,10:20:00,324.4,1.7,Target Hit
29-02-2024,EXIDEIND,Buy,09:30:00,320.15,09:40:00,319.2,-0.95,Stop Loss Hit
29-02-2024,EXIDEIND,Sell,10:50:00,316.65,11:05:00,317.8,-1.15,Stop Loss Hit
04-03-2024,EXIDEIND,Buy,13:00:00,330.25,13:50:00,329.4,-0.85,Stop Loss Hit
05-03-2024,EXIDEIND,Buy,09:55:00,330.9,10:00:00,329.9,-1,Stop Loss Hit
05-03-2024,EXIDEIND,Sell,10:50:00,327.4,12:20:00,325.35,2.05,Target Hit
06-03-2024,EXIDEIND,Sell,09:30:00,323,09:50:00,320.5,2.5,Target Hit
07-03-2024,EXIDEIND,Sell,10:40:00,322.7,10:50:00,323.7,-1,Stop Loss Hit
07-03-2024,EXIDEIND,Buy,11:00:00,325.45,11:15:00,328.6,3.15,Target Hit
11-03-2024,EXIDEIND,Sell,09:55:00,326.9,10:40:00,325.15,1.75,Target Hit
12-03-2024,EXIDEIND,Sell,09:25:00,320.55,09:30:00,323.15,-2.6,Stop Loss Hit
12-03-2024,EXIDEIND,Buy,10:00:00,325.15,10:25:00,324.25,-0.9,Stop Loss Hit
13-03-2024,EXIDEIND,Sell,09:20:00,317.25,09:25:00,315.45,1.8,Target Hit
14-03-2024,EXIDEIND,Buy,09:20:00,307.35,09:25:00,306.3,-1.05,Stop Loss Hit
15-03-2024,EXIDEIND,Sell,10:20:00,300.75,10:30:00,299.15,1.6,Target Hit
15-03-2024,EXIDEIND,Buy,14:05:00,306.6,14:10:00,305.4,-1.2,Stop Loss Hit
18-03-2024,EXIDEIND,Buy,09:20:00,306.65,09:30:00,305.05,-1.6,Stop Loss Hit
19-03-2024,EXIDEIND,Sell,09:45:00,295.6,09:55:00,293.2,2.4,Target Hit
20-03-2024,EXIDEIND,Sell,09:40:00,295.15,10:35:00,295.95,-0.8,Stop Loss Hit
20-03-2024,EXIDEIND,Buy,13:10:00,300.65,14:20:00,299.5,-1.15,Stop Loss Hit
21-03-2024,EXIDEIND,Buy,11:10:00,306.15,11:30:00,305.1,-1.05,Stop Loss Hit
22-03-2024,EXIDEIND,Sell,09:25:00,304.35,09:35:00,305.2,-0.85,Stop Loss Hit
22-03-2024,EXIDEIND,Buy,13:55:00,307.05,14:15:00,308.65,1.6,Target Hit
26-03-2024,EXIDEIND,Buy,10:25:00,306.55,10:40:00,305.45,-1.1,Stop Loss Hit
27-03-2024,EXIDEIND,Sell,15:00:00,303.8,15:10:00,304.9,-1.1,Stop Loss Hit
28-03-2024,EXIDEIND,Sell,09:20:00,304.55,14:40:00,305.45,-0.9,Stop Loss Hit
01-04-2024,EXIDEIND,Buy,09:45:00,310.8,12:55:00,310,-0.8,Stop Loss Hit
01-01-2024,HDFCLIFE,Buy,09:45:00,648.4,14:45:00,651.9,3.5,Target Hit
02-01-2024,HDFCLIFE,Buy,09:25:00,652.15,09:35:00,650.3,-1.85,Stop Loss Hit
02-01-2024,HDFCLIFE,Sell,09:55:00,643.9,10:00:00,645.9,-2,Stop Loss Hit
03-01-2024,HDFCLIFE,Buy,09:20:00,647.2,09:40:00,644.15,-3.05,Stop Loss Hit
03-01-2024,HDFCLIFE,Sell,12:20:00,640.8,14:35:00,636.5,4.3,Target Hit
04-01-2024,HDFCLIFE,Buy,09:25:00,643.15,13:40:00,647.9,4.75,Target Hit
05-01-2024,HDFCLIFE,Buy,09:20:00,651.45,09:55:00,649.2,-2.25,Stop Loss Hit
05-01-2024,HDFCLIFE,Sell,10:45:00,646.4,14:15:00,643,3.4,Target Hit
08-01-2024,HDFCLIFE,Buy,09:20:00,652.6,09:25:00,650.9,-1.7,Stop Loss Hit
08-01-2024,HDFCLIFE,Sell,11:00:00,644.8,13:55:00,646.8,-2,Stop Loss Hit
09-01-2024,HDFCLIFE,Sell,09:25:00,646.2,09:35:00,642.5,3.7,Target Hit
10-01-2024,HDFCLIFE,Buy,09:20:00,646.9,11:55:00,644.25,-2.65,Stop Loss Hit
11-01-2024,HDFCLIFE,Sell,13:00:00,645.65,14:10:00,640.85,4.8,Target Hit
12-01-2024,HDFCLIFE,Sell,09:25:00,642.5,09:40:00,638.6,3.9,Target Hit
12-01-2024,HDFCLIFE,Buy,14:30:00,647.3,14:35:00,643.4,-3.9,Stop Loss Hit
15-01-2024,HDFCLIFE,Sell,09:25:00,623.9,09:30:00,619.5,4.4,Target Hit
16-01-2024,HDFCLIFE,Sell,09:25:00,610.45,09:40:00,613.2,-2.75,Stop Loss Hit
16-01-2024,HDFCLIFE,Buy,10:35:00,615.8,10:40:00,614.05,-1.75,Stop Loss Hit
17-01-2024,HDFCLIFE,Sell,15:20:00,605.7,15:25:00,607.75,-2.05,Stop Loss Hit
18-01-2024,HDFCLIFE,Buy,09:25:00,609.55,09:35:00,607.8,-1.75,Stop Loss Hit
19-01-2024,HDFCLIFE,Buy,09:35:00,616.65,09:40:00,614.7,-1.95,Stop Loss Hit
20-01-2024,HDFCLIFE,Sell,09:35:00,614.3,09:40:00,608.6,5.7,Target Hit
23-01-2024,HDFCLIFE,Buy,09:20:00,611.65,09:35:00,608.7,-2.95,Stop Loss Hit
23-01-2024,HDFCLIFE,Sell,12:05:00,599,12:15:00,595.35,3.65,Target Hit
24-01-2024,HDFCLIFE,Sell,11:55:00,584.1,12:20:00,580.05,4.05,Target Hit
25-01-2024,HDFCLIFE,Sell,10:55:00,581.55,11:15:00,583.6,-2.05,Stop Loss Hit
29-01-2024,HDFCLIFE,Buy,09:20:00,581.05,11:35:00,579.35,-1.7,Stop Loss Hit
30-01-2024,HDFCLIFE,Sell,09:20:00,576.5,09:40:00,573.5,3,Target Hit
31-01-2024,HDFCLIFE,Buy,11:45:00,575.8,15:15:00,576.2,0.4,Time Exit
01-02-2024,HDFCLIFE,Sell,09:35:00,575.2,11:00:00,571.8,3.4,Target Hit
01-02-2024,HDFCLIFE,Buy,12:10:00,586.25,12:40:00,589.9,3.65,Target Hit
02-02-2024,HDFCLIFE,Sell,10:25:00,583.95,12:40:00,580.85,3.1,Target Hit
05-02-2024,HDFCLIFE,Buy,09:35:00,580.1,10:10:00,578.35,-1.75,Stop Loss Hit
05-02-2024,HDFCLIFE,Sell,10:25:00,574.1,11:50:00,570.35,3.75,Target Hit
06-02-2024,HDFCLIFE,Buy,09:20:00,569.15,09:25:00,567.55,-1.6,Stop Loss Hit
07-02-2024,HDFCLIFE,Buy,09:20:00,608.85,09:30:00,603.55,-5.3,Stop Loss Hit
08-02-2024,HDFCLIFE,Buy,09:35:00,608.2,09:50:00,606.15,-2.05,Stop Loss Hit
08-02-2024,HDFCLIFE,Sell,13:20:00,599.45,13:45:00,595.5,3.95,Target Hit
09-02-2024,HDFCLIFE,Sell,09:50:00,582.95,10:00:00,585,-2.05,Stop Loss Hit
12-02-2024,HDFCLIFE,Sell,09:35:00,578.95,11:30:00,575.15,3.8,Target Hit
13-02-2024,HDFCLIFE,Buy,09:20:00,581.75,09:25:00,576.95,-4.8,Stop Loss Hit
14-02-2024,HDFCLIFE,Sell,09:45:00,582.2,09:50:00,584,-1.8,Stop Loss Hit
15-02-2024,HDFCLIFE,Sell,09:30:00,583.1,10:05:00,584.65,-1.55,Stop Loss Hit
15-02-2024,HDFCLIFE,Buy,12:25:00,587.85,14:15:00,586.1,-1.75,Stop Loss Hit
16-02-2024,HDFCLIFE,Sell,12:25:00,584,12:45:00,586.65,-2.65,Stop Loss Hit
16-02-2024,HDFCLIFE,Buy,13:05:00,590.1,14:25:00,588.5,-1.6,Stop Loss Hit
19-02-2024,HDFCLIFE,Sell,09:40:00,587.1,15:15:00,585.35,1.75,Time Exit
20-02-2024,HDFCLIFE,Buy,09:30:00,582.55,09:55:00,579.25,-3.3,Stop Loss Hit
21-02-2024,HDFCLIFE,Sell,09:25:00,586.75,09:40:00,588.4,-1.65,Stop Loss Hit
21-02-2024,HDFCLIFE,Buy,09:50:00,589.85,10:15:00,587.45,-2.4,Stop Loss Hit
22-02-2024,HDFCLIFE,Sell,09:30:00,571.3,10:10:00,567.85,3.45,Target Hit
23-02-2024,HDFCLIFE,Buy,09:20:00,579.7,12:25:00,582.65,2.95,Target Hit
26-02-2024,HDFCLIFE,Buy,10:20:00,576.55,11:45:00,579.65,3.1,Target Hit
27-02-2024,HDFCLIFE,Buy,09:20:00,579.35,09:30:00,577.05,-2.3,Stop Loss Hit
28-02-2024,HDFCLIFE,Buy,10:00:00,587.75,11:00:00,585.4,-2.35,Stop Loss Hit
28-02-2024,HDFCLIFE,Sell,13:10:00,580.15,13:15:00,581.95,-1.8,Stop Loss Hit
29-02-2024,HDFCLIFE,Buy,13:15:00,582.5,13:50:00,580.85,-1.65,Stop Loss Hit
01-03-2024,HDFCLIFE,Sell,09:25:00,583.9,09:50:00,586,-2.1,Stop Loss Hit
01-03-2024,HDFCLIFE,Buy,10:05:00,589.35,10:35:00,587.8,-1.55,Stop Loss Hit
04-03-2024,HDFCLIFE,Sell,09:20:00,589.45,10:35:00,591.15,-1.7,Stop Loss Hit
04-03-2024,HDFCLIFE,Buy,12:30:00,600.5,12:40:00,605.3,4.8,Target Hit
05-03-2024,HDFCLIFE,Buy,10:10:00,615,10:35:00,613.45,-1.55,Stop Loss Hit
05-03-2024,HDFCLIFE,Sell,11:15:00,607.35,12:15:00,604.3,3.05,Target Hit
06-03-2024,HDFCLIFE,Buy,09:20:00,611.95,09:30:00,608.45,-3.5,Stop Loss Hit
06-03-2024,HDFCLIFE,Sell,10:00:00,606.55,10:30:00,609.9,-3.35,Stop Loss Hit
07-03-2024,HDFCLIFE,Buy,14:10:00,623.75,14:20:00,621.45,-2.3,Stop Loss Hit
11-03-2024,HDFCLIFE,Buy,09:25:00,626.9,09:30:00,624.65,-2.25,Stop Loss Hit
11-03-2024,HDFCLIFE,Sell,11:10:00,620.6,11:35:00,622.4,-1.8,Stop Loss Hit
12-03-2024,HDFCLIFE,Buy,09:30:00,625.3,09:55:00,628.7,3.4,Target Hit
13-03-2024,HDFCLIFE,Sell,09:35:00,619.4,11:30:00,613.1,6.3,Target Hit
14-03-2024,HDFCLIFE,Buy,09:20:00,605.3,09:30:00,609.15,3.85,Target Hit
15-03-2024,HDFCLIFE,Sell,09:50:00,615.65,10:15:00,618.15,-2.5,Stop Loss Hit
15-03-2024,HDFCLIFE,Buy,11:15:00,622.35,11:40:00,626,3.65,Target Hit
18-03-2024,HDFCLIFE,Buy,09:25:00,636.1,09:30:00,634.4,-1.7,Stop Loss Hit
18-03-2024,HDFCLIFE,Sell,10:00:00,629.2,10:15:00,631.05,-1.85,Stop Loss Hit
19-03-2024,HDFCLIFE,Sell,09:20:00,625.5,09:45:00,627.2,-1.7,Stop Loss Hit
19-03-2024,HDFCLIFE,Buy,10:55:00,634.1,11:05:00,630.95,-3.15,Stop Loss Hit
20-03-2024,HDFCLIFE,Sell,09:20:00,626.8,09:35:00,628.4,-1.6,Stop Loss Hit
21-03-2024,HDFCLIFE,Buy,09:30:00,630.3,10:20:00,628.5,-1.8,Stop Loss Hit
21-03-2024,HDFCLIFE,Sell,14:05:00,624.55,14:55:00,621.3,3.25,Target Hit
22-03-2024,HDFCLIFE,Sell,09:45:00,617.95,10:20:00,619.85,-1.9,Stop Loss Hit
22-03-2024,HDFCLIFE,Buy,11:10:00,624.35,12:25:00,627.5,3.15,Target Hit
26-03-2024,HDFCLIFE,Sell,09:25:00,636.1,09:55:00,632.6,3.5,Target Hit
27-03-2024,HDFCLIFE,Sell,09:20:00,624.9,09:25:00,626.7,-1.8,Stop Loss Hit
27-03-2024,HDFCLIFE,Buy,11:10:00,635.5,11:55:00,633.55,-1.95,Stop Loss Hit
28-03-2024,HDFCLIFE,Buy,12:15:00,633.4,14:00:00,636.9,3.5,Target Hit
01-01-2024,IEX,Sell,11:45:00,167.1,11:55:00,167.85,-0.75,Stop Loss Hit
01-01-2024,IEX,Buy,12:50:00,171.5,12:55:00,172.5,1,Target Hit
02-01-2024,IEX,Sell,09:20:00,166.5,09:25:00,167.05,-0.55,Stop Loss Hit
03-01-2024,IEX,Sell,09:40:00,163.45,10:35:00,163.9,-0.45,Stop Loss Hit
04-01-2024,IEX,Sell,09:40:00,165.1,10:00:00,165.8,-0.7,Stop Loss Hit
04-01-2024,IEX,Buy,10:40:00,167,10:45:00,166.25,-0.75,Stop Loss Hit
05-01-2024,IEX,Sell,10:05:00,165.4,10:45:00,164.5,0.9,Target Hit
08-01-2024,IEX,Sell,09:20:00,163.2,09:30:00,161.9,1.3,Target Hit
09-01-2024,IEX,Sell,09:40:00,161.45,09:45:00,162.2,-0.75,Stop Loss Hit
09-01-2024,IEX,Buy,10:25:00,163,10:35:00,163.85,0.85,Target Hit
10-01-2024,IEX,Sell,09:20:00,162.35,09:25:00,160.9,1.45,Target Hit
10-01-2024,IEX,Buy,15:20:00,163.8,15:25:00,165.1,1.3,Target Hit
11-01-2024,IEX,Sell,09:35:00,165.65,09:40:00,166.2,-0.55,Stop Loss Hit
11-01-2024,IEX,Buy,09:45:00,167.35,09:50:00,166.55,-0.8,Stop Loss Hit
12-01-2024,IEX,Sell,09:20:00,166,09:40:00,167.5,-1.5,Stop Loss Hit
15-01-2024,IEX,Sell,09:25:00,163.95,09:50:00,163.05,0.9,Target Hit
16-01-2024,IEX,Buy,09:30:00,165.25,09:55:00,166.15,0.9,Target Hit
16-01-2024,IEX,Sell,13:05:00,163.2,13:40:00,164.1,-0.9,Stop Loss Hit
17-01-2024,IEX,Sell,12:40:00,151.7,14:15:00,150.7,1,Target Hit
18-01-2024,IEX,Sell,09:30:00,139.85,09:35:00,138,1.85,Target Hit
19-01-2024,IEX,Buy,09:35:00,141,09:50:00,140.5,-0.5,Stop Loss Hit
20-01-2024,IEX,Sell,09:30:00,141.3,09:50:00,140.45,0.85,Target Hit
20-01-2024,IEX,Buy,12:00:00,143.4,12:05:00,143,-0.4,Stop Loss Hit
23-01-2024,IEX,Sell,09:20:00,140.25,09:25:00,139,1.25,Target Hit
24-01-2024,IEX,Sell,11:25:00,136.1,12:05:00,135.4,0.7,Target Hit
25-01-2024,IEX,Sell,10:15:00,135.65,10:55:00,134.85,0.8,Target Hit
29-01-2024,IEX,Buy,09:40:00,139.25,09:45:00,140,0.75,Target Hit
30-01-2024,IEX,Buy,09:20:00,142.95,09:35:00,144.45,1.5,Target Hit
31-01-2024,IEX,Buy,09:25:00,147.1,09:40:00,147.85,0.75,Target Hit
01-02-2024,IEX,Sell,09:20:00,147.65,09:25:00,148.2,-0.55,Stop Loss Hit
02-02-2024,IEX,Sell,11:40:00,146.5,11:45:00,146.9,-0.4,Stop Loss Hit
05-02-2024,IEX,Buy,09:30:00,147.85,09:45:00,148.6,0.75,Target Hit
05-02-2024,IEX,Sell,14:55:00,145.9,15:00:00,146.6,-0.7,Stop Loss Hit
06-02-2024,IEX,Buy,09:20:00,151.95,09:25:00,150.75,-1.2,Stop Loss Hit
07-02-2024,IEX,Sell,09:25:00,150.55,09:35:00,148.2,2.35,Target Hit
08-02-2024,IEX,Buy,09:25:00,146.7,09:40:00,147.7,1,Target Hit
08-02-2024,IEX,Sell,14:35:00,144.7,15:15:00,144.5,0.2,Time Exit
09-02-2024,IEX,Sell,09:35:00,141.65,09:40:00,142.25,-0.6,Stop Loss Hit
12-02-2024,IEX,Buy,09:25:00,144.45,09:35:00,143.6,-0.85,Stop Loss Hit
12-02-2024,IEX,Sell,09:45:00,142.15,10:05:00,141,1.15,Target Hit
13-02-2024,IEX,Sell,09:25:00,138.4,09:30:00,140.2,-1.8,Stop Loss Hit
13-02-2024,IEX,Buy,09:55:00,141.95,10:05:00,143.05,1.1,Target Hit
14-02-2024,IEX,Buy,09:20:00,143.35,09:40:00,144.15,0.8,Target Hit
15-02-2024,IEX,Sell,10:15:00,144.4,10:40:00,144.85,-0.45,Stop Loss Hit
16-02-2024,IEX,Sell,11:35:00,144.75,13:20:00,145.45,-0.7,Stop Loss Hit
16-02-2024,IEX,Buy,14:40:00,146.6,15:00:00,146.1,-0.5,Stop Loss Hit
19-02-2024,IEX,Sell,11:00:00,145.65,11:45:00,146.4,-0.75,Stop Loss Hit
20-02-2024,IEX,Buy,09:25:00,147,09:40:00,146.25,-0.75,Stop Loss Hit
21-02-2024,IEX,Sell,10:20:00,146.15,12:40:00,145.3,0.85,Target Hit
22-02-2024,IEX,Sell,09:25:00,144.05,09:30:00,143.2,0.85,Target Hit
23-02-2024,IEX,Buy,09:30:00,146.7,09:35:00,147.85,1.15,Target Hit
26-02-2024,IEX,Buy,09:20:00,147.5,09:45:00,147.05,-0.45,Stop Loss Hit
27-02-2024,IEX,Buy,09:20:00,149.15,09:40:00,148.75,-0.4,Stop Loss Hit
27-02-2024,IEX,Sell,10:05:00,147.9,10:15:00,148.3,-0.4,Stop Loss Hit
28-02-2024,IEX,Sell,09:25:00,145.05,09:35:00,145.5,-0.45,Stop Loss Hit
29-02-2024,IEX,Sell,10:50:00,139.7,11:00:00,140.15,-0.45,Stop Loss Hit
29-02-2024,IEX,Buy,12:40:00,141.65,13:40:00,141.15,-0.5,Stop Loss Hit
01-03-2024,IEX,Sell,09:35:00,143,09:40:00,143.55,-0.55,Stop Loss Hit
01-03-2024,IEX,Buy,12:50:00,144.65,14:50:00,144.25,-0.4,Stop Loss Hit
02-03-2024,IEX,Buy,09:20:00,150,09:25:00,151.4,1.4,Target Hit
04-03-2024,IEX,Sell,12:10:00,153.2,12:15:00,153.7,-0.5,Stop Loss Hit
05-03-2024,IEX,Sell,09:20:00,153.5,09:25:00,152.6,0.9,Target Hit
